security,trade_date,display_name,open,close,high,low,pre_close,change_pct,volume
XIN9,2021-05-31,富时中国A50指数(富时A50),18301.3,18222.82,18301.9,18013.04,18301.3,-0.43,0.0
XIN9,2021-05-28,富时中国A50指数(富时A50),18307.48,18301.3,18442.41,18164.91,18307.48,-0.03,0.0
XIN9,2021-05-27,富时中国A50指数(富时A50),18272.03,18307.48,18537.3,18115.74,18272.03,0.19,0.0
XIN9,2021-05-26,富时中国A50指数(富时A50),18239.01,18272.03,18385.94,18199.96,18239.01,0.18,0.0
XIN9,2021-05-25,富时中国A50指数(富时A50),17510.62,18239.01,18259.72,17510.62,17510.62,4.16,0.0
XIN9,2021-05-24,富时中国A50指数(富时A50),17407.75,17510.62,17515.54,17286.87,17407.75,0.59,0.0
XIN9,2021-05-21,富时中国A50指数(富时A50),17615.33,17407.75,17720.45,17355.71,17615.33,-1.18,0.0
XIN9,2021-05-20,富时中国A50指数(富时A50),17537.75,17615.33,17643.0,17473.47,17537.75,0.44,0.0
XIN9,2021-05-19,富时中国A50指数(富时A50),17625.25,17537.75,17657.35,17482.89,17625.25,-0.5,0.0
XIN9,2021-05-18,富时中国A50指数(富时A50),17601.43,17625.25,17688.18,17517.75,17601.43,0.14,0.0
XIN9,2021-05-17,富时中国A50指数(富时A50),17336.35,17601.43,17676.39,17305.53,17336.35,1.53,0.0
XIN9,2021-05-14,富时中国A50指数(富时A50),16914.58,17336.35,17350.51,16859.08,16914.58,2.49,0.0
XIN9,2021-05-13,富时中国A50指数(富时A50),17106.69,16914.58,17106.69,16822.19,17106.69,-1.12,0.0
XIN9,2021-05-12,富时中国A50指数(富时A50),17030.23,17106.69,17143.56,16965.44,17030.23,0.45,0.0
XIN9,2021-05-11,富时中国A50指数(富时A50),16839.62,17030.23,17064.03,16691.32,16839.62,1.13,0.0
XIN9,2021-05-10,富时中国A50指数(富时A50),16931.77,16839.62,16979.25,16706.47,16931.77,-0.54,0.0
XIN9,2021-05-07,富时中国A50指数(富时A50),17099.95,16931.77,17243.47,16910.86,17099.95,-0.98,0.0
XIN9,2021-05-06,富时中国A50指数(富时A50),17329.58,17099.95,17417.77,17046.43,17329.58,-1.33,0.0
XIN9,2021-04-30,富时中国A50指数(富时A50),17496.24,17329.58,17498.43,17224.53,17496.24,-0.95,0.0
XIN9,2021-04-29,富时中国A50指数(富时A50),17285.23,17496.24,17514.74,17279.91,17285.23,1.22,0.0
XIN9,2021-04-28,富时中国A50指数(富时A50),17257.48,17285.23,17285.23,17088.02,17257.48,0.16,0.0
XIN9,2021-04-27,富时中国A50指数(富时A50),17155.95,17257.48,17267.13,17050.72,17155.95,0.59,0.0
XIN9,2021-04-26,富时中国A50指数(富时A50),17427.85,17155.95,17577.06,17129.49,17427.85,-1.56,0.0
XIN9,2021-04-23,富时中国A50指数(富时A50),17179.45,17427.85,17467.22,17165.21,17179.45,1.45,0.0
XIN9,2021-04-22,富时中国A50指数(富时A50),17277.48,17179.45,17350.58,17097.69,17277.48,-0.57,0.0
XIN9,2021-04-21,富时中国A50指数(富时A50),17199.03,17277.48,17326.62,17093.93,17199.03,0.46,0.0
XIN9,2021-04-20,富时中国A50指数(富时A50),17192.02,17199.03,17342.5,17072.62,17192.02,0.04,0.0
XIN9,2021-04-19,富时中国A50指数(富时A50),16829.33,17192.02,17204.8,16667.88,16829.33,2.16,0.0
XIN9,2021-04-16,富时中国A50指数(富时A50),16732.61,16829.33,16884.81,16630.61,16732.61,0.58,0.0
XIN9,2021-04-15,富时中国A50指数(富时A50),16923.66,16732.61,16923.66,16553.4,16923.66,-1.13,0.0
XIN9,2021-04-14,富时中国A50指数(富时A50),16837.32,16923.66,16983.7,16781.9,16837.32,0.51,0.0
XIN9,2021-04-13,富时中国A50指数(富时A50),16861.85,16837.32,17073.14,16782.53,16861.85,-0.15,0.0
XIN9,2021-04-12,富时中国A50指数(富时A50),17067.71,16861.85,17107.68,16801.34,17067.71,-1.21,0.0
XIN9,2021-04-09,富时中国A50指数(富时A50),17385.51,17067.71,17387.84,17021.45,17385.51,-1.83,0.0
XIN9,2021-04-08,富时中国A50指数(富时A50),17310.08,17385.51,17438.29,17150.08,17310.08,0.44,0.0
XIN9,2021-04-07,富时中国A50指数(富时A50),17595.6,17310.08,17606.77,17212.13,17595.6,-1.62,0.0
XIN9,2021-04-06,富时中国A50指数(富时A50),17722.02,17595.6,17779.97,17525.54,17722.02,-0.71,0.0
XIN9,2021-04-02,富时中国A50指数(富时A50),17491.82,17722.02,17729.56,17491.82,17491.82,1.32,0.0
XIN9,2021-04-01,富时中国A50指数(富时A50),17266.84,17491.82,17512.01,17266.84,17266.84,1.3,0.0
XIN9,2021-03-31,富时中国A50指数(富时A50),17482.74,17266.84,17487.91,17145.0,17482.74,-1.23,0.0
XIN9,2021-03-30,富时中国A50指数(富时A50),17283.34,17482.74,17519.17,17228.67,17283.34,1.15,0.0
XIN9,2021-03-29,富时中国A50指数(富时A50),17222.64,17283.34,17451.8,17117.0,17222.64,0.35,0.0
XIN9,2021-03-26,富时中国A50指数(富时A50),16852.58,17222.64,17271.94,16852.58,16852.58,2.2,0.0
XIN9,2021-03-25,富时中国A50指数(富时A50),16888.6,16852.58,16927.75,16710.63,16888.6,-0.21,0.0
XIN9,2021-03-24,富时中国A50指数(富时A50),17152.01,16888.6,17242.57,16842.63,17152.01,-1.54,0.0
XIN9,2021-03-23,富时中国A50指数(富时A50),17253.96,17152.01,17296.61,16971.76,17253.96,-0.59,0.0
XIN9,2021-03-22,富时中国A50指数(富时A50),17147.86,17253.96,17361.07,17092.58,17147.86,0.62,0.0
XIN9,2021-03-19,富时中国A50指数(富时A50),17691.99,17147.86,17691.99,17045.66,17691.99,-3.08,0.0
XIN9,2021-03-18,富时中国A50指数(富时A50),17546.58,17691.99,17772.03,17546.58,17546.58,0.83,0.0
XIN9,2021-03-17,富时中国A50指数(富时A50),17573.93,17546.58,17688.45,17333.94,17573.93,-0.16,0.0
XIN9,2021-03-16,富时中国A50指数(富时A50),17321.11,17573.93,17574.73,17320.58,17321.11,1.46,0.0
XIN9,2021-03-15,富时中国A50指数(富时A50),17687.35,17321.11,17687.35,17169.52,17687.35,-2.07,0.0
XIN9,2021-03-12,富时中国A50指数(富时A50),17615.07,17687.35,17738.77,17503.88,17615.07,0.41,0.0
XIN9,2021-03-11,富时中国A50指数(富时A50),17124.99,17615.07,17689.56,17124.99,17124.99,2.86,0.0
XIN9,2021-03-10,富时中国A50指数(富时A50),16942.46,17124.99,17294.15,16942.46,16942.46,1.08,0.0
XIN9,2021-03-09,富时中国A50指数(富时A50),17252.83,16942.46,17361.37,16824.75,17252.83,-1.8,0.0
XIN9,2021-03-08,富时中国A50指数(富时A50),17941.07,17252.83,18126.19,17252.83,17941.07,-3.84,0.0
XIN9,2021-03-05,富时中国A50指数(富时A50),18046.53,17941.07,18108.07,17619.11,18046.53,-0.58,0.0
XIN9,2021-03-04,富时中国A50指数(富时A50),18621.79,18046.53,18621.79,17943.46,18621.79,-3.09,0.0
XIN9,2021-03-03,富时中国A50指数(富时A50),18139.21,18621.79,18628.55,18039.29,18139.21,2.66,0.0
XIN9,2021-03-02,富时中国A50指数(富时A50),18460.21,18139.21,18602.81,17972.41,18460.21,-1.74,0.0
XIN9,2021-03-01,富时中国A50指数(富时A50),18316.96,18460.21,18523.17,18258.1,18316.96,0.78,0.0
XIN9,2021-02-26,富时中国A50指数(富时A50),18816.84,18316.96,18816.84,18293.84,18816.84,-2.66,0.0
XIN9,2021-02-25,富时中国A50指数(富时A50),18610.28,18816.84,18985.59,18610.28,18610.28,1.11,0.0
XIN9,2021-02-24,富时中国A50指数(富时A50),19183.5,18610.28,19232.9,18399.98,19183.5,-2.99,0.0
XIN9,2021-02-23,富时中国A50指数(富时A50),19154.47,19183.5,19380.17,18971.68,19154.47,0.15,0.0
XIN9,2021-02-22,富时中国A50指数(富时A50),19998.12,19154.47,20000.76,19146.68,19998.12,-4.22,0.0
XIN9,2021-02-19,富时中国A50指数(富时A50),19962.5,19998.12,20041.46,19648.01,19962.5,0.18,0.0
XIN9,2021-02-18,富时中国A50指数(富时A50),20134.9,19962.5,20547.73,19870.76,20134.9,-0.86,0.0
XIN9,2021-02-10,富时中国A50指数(富时A50),19653.5,20134.9,20200.0,19653.5,19653.5,2.45,0.0
XIN9,2021-02-09,富时中国A50指数(富时A50),19363.18,19653.5,19654.42,19224.27,19363.18,1.5,0.0
XIN9,2021-02-08,富时中国A50指数(富时A50),19174.08,19363.18,19395.83,19091.24,19174.08,0.99,0.0
XIN9,2021-02-05,富时中国A50指数(富时A50),18918.31,19174.08,19368.56,18918.31,18918.31,1.35,0.0
XIN9,2021-02-04,富时中国A50指数(富时A50),18753.2,18918.31,19069.82,18647.8,18753.2,0.88,0.0
XIN9,2021-02-03,富时中国A50指数(富时A50),18685.56,18753.2,18815.35,18581.43,18685.56,0.36,0.0
XIN9,2021-02-02,富时中国A50指数(富时A50),18442.85,18685.56,18696.17,18390.48,18442.85,1.32,0.0
XIN9,2021-02-01,富时中国A50指数(富时A50),18230.39,18442.85,18467.83,18218.41,18230.39,1.17,0.0
XIN9,2021-01-29,富时中国A50指数(富时A50),18256.06,18230.39,18452.74,18046.8,18256.06,-0.14,0.0
XIN9,2021-01-28,富时中国A50指数(富时A50),18634.31,18256.06,18634.31,18175.47,18634.31,-2.03,0.0
XIN9,2021-01-27,富时中国A50指数(富时A50),18647.05,18634.31,18690.52,18432.41,18647.05,-0.07,0.0
XIN9,2021-01-26,富时中国A50指数(富时A50),19015.03,18647.05,19015.03,18631.02,19015.03,-1.94,0.0
XIN9,2021-01-25,富时中国A50指数(富时A50),18638.51,19015.03,19056.62,18597.08,18638.51,2.02,0.0
XIN9,2021-01-22,富时中国A50指数(富时A50),18667.25,18638.51,18695.2,18507.44,18667.25,-0.15,0.0
XIN9,2021-01-21,富时中国A50指数(富时A50),18412.65,18667.25,18782.92,18408.41,18412.65,1.38,0.0
XIN9,2021-01-20,富时中国A50指数(富时A50),18366.27,18412.65,18528.84,18299.19,18366.27,0.25,0.0
XIN9,2021-01-19,富时中国A50指数(富时A50),18592.05,18366.27,18673.2,18283.97,18592.05,-1.21,0.0
XIN9,2021-01-18,富时中国A50指数(富时A50),18497.51,18592.05,18700.48,18357.76,18497.51,0.51,0.0
XIN9,2021-01-15,富时中国A50指数(富时A50),18435.65,18497.51,18686.02,18309.38,18435.65,0.34,0.0
XIN9,2021-01-14,富时中国A50指数(富时A50),18856.71,18435.65,18874.64,18395.51,18856.71,-2.23,0.0
XIN9,2021-01-13,富时中国A50指数(富时A50),18970.43,18856.71,19096.94,18687.35,18970.43,-0.6,0.0
XIN9,2021-01-12,富时中国A50指数(富时A50),18422.02,18970.43,18970.43,18341.76,18422.02,2.98,0.0
XIN9,2021-01-11,富时中国A50指数(富时A50),18602.47,18422.02,18748.94,18342.26,18602.47,-0.97,0.0
XIN9,2021-01-08,富时中国A50指数(富时A50),18776.35,18602.47,18919.83,18400.0,18776.35,-0.93,0.0
XIN9,2021-01-07,富时中国A50指数(富时A50),18396.96,18776.35,18776.35,18368.89,18396.96,2.06,0.0
XIN9,2021-01-06,富时中国A50指数(富时A50),18102.02,18396.96,18396.96,18050.77,18102.02,1.63,0.0
XIN9,2021-01-05,富时中国A50指数(富时A50),17791.57,18102.02,18102.02,17674.35,17791.57,1.74,0.0
XIN9,2021-01-04,富时中国A50指数(富时A50),17706.72,17791.57,17864.38,17549.75,17706.72,0.48,0.0
XIN9,2020-12-31,富时中国A50指数(富时A50),17387.62,17706.72,17733.52,17387.62,17387.62,1.84,0.0
XIN9,2020-12-30,富时中国A50指数(富时A50),17100.03,17387.62,17387.62,17089.61,17100.03,1.68,0.0
XIN9,2020-12-29,富时中国A50指数(富时A50),17173.85,17100.03,17244.29,17067.37,17173.85,-0.43,0.0
XIN9,2020-12-28,富时中国A50指数(富时A50),16987.04,17173.85,17245.16,16980.62,16987.04,1.1,0.0
XIN9,2020-12-25,富时中国A50指数(富时A50),16918.74,16987.04,17001.89,16810.55,16918.74,0.4,0.0
XIN9,2020-12-24,富时中国A50指数(富时A50),16916.53,16918.74,17018.59,16835.28,16916.53,0.01,0.0
XIN9,2020-12-23,富时中国A50指数(富时A50),16844.58,16916.53,17075.67,16792.02,16844.58,0.43,0.0
XIN9,2020-12-22,富时中国A50指数(富时A50),17035.92,16844.58,17093.22,16829.68,17035.92,-1.12,0.0
XIN9,2020-12-21,富时中国A50指数(富时A50),16888.56,17035.92,17039.86,16765.28,16888.56,0.87,0.0
XIN9,2020-12-18,富时中国A50指数(富时A50),17023.29,16888.56,17026.13,16816.92,17023.29,-0.79,0.0
XIN9,2020-12-17,富时中国A50指数(富时A50),16794.14,17023.29,17046.44,16794.14,16794.14,1.36,0.0
XIN9,2020-12-16,富时中国A50指数(富时A50),16695.69,16794.14,16825.69,16695.69,16695.69,0.59,0.0
XIN9,2020-12-15,富时中国A50指数(富时A50),16714.93,16695.69,16733.99,16534.29,16714.93,-0.12,0.0
XIN9,2020-12-14,富时中国A50指数(富时A50),16525.41,16714.93,16731.23,16525.41,16525.41,1.15,0.0
XIN9,2020-12-11,富时中国A50指数(富时A50),16687.62,16525.41,16759.96,16426.46,16687.62,-0.97,0.0
XIN9,2020-12-10,富时中国A50指数(富时A50),16706.22,16687.62,16777.55,16613.67,16706.22,-0.11,0.0
XIN9,2020-12-09,富时中国A50指数(富时A50),16857.75,16706.22,16962.68,16701.63,16857.75,-0.9,0.0
XIN9,2020-12-08,富时中国A50指数(富时A50),16914.86,16857.75,16994.76,16832.73,16914.86,-0.34,0.0
XIN9,2020-12-07,富时中国A50指数(富时A50),17063.55,16914.86,17092.64,16860.58,17063.55,-0.87,0.0
XIN9,2020-12-04,富时中国A50指数(富时A50),17019.67,17063.55,17096.55,16893.3,17019.67,0.26,0.0
XIN9,2020-12-03,富时中国A50指数(富时A50),17033.08,17019.67,17066.93,16902.69,17033.08,-0.08,0.0
XIN9,2020-12-02,富时中国A50指数(富时A50),17050.86,17033.08,17133.27,16954.63,17050.86,-0.1,0.0
XIN9,2020-12-01,富时中国A50指数(富时A50),16691.09,17050.86,17079.0,16691.09,16691.09,2.16,0.0
XIN9,2020-11-30,富时中国A50指数(富时A50),16847.09,16691.09,17180.96,16691.09,16847.09,-0.93,0.0
XIN9,2020-11-27,富时中国A50指数(富时A50),16594.89,16847.09,16847.09,16594.89,16594.89,1.52,0.0
XIN9,2020-11-26,富时中国A50指数(富时A50),16472.78,16594.89,16604.22,16412.2,16472.78,0.74,0.0
XIN9,2020-11-25,富时中国A50指数(富时A50),16620.48,16472.78,16757.1,16472.78,16620.48,-0.89,0.0
XIN9,2020-11-24,富时中国A50指数(富时A50),16757.8,16620.48,16757.8,16577.54,16757.8,-0.82,0.0
XIN9,2020-11-23,富时中国A50指数(富时A50),16512.82,16757.8,16820.85,16511.85,16512.82,1.48,0.0
XIN9,2020-11-20,富时中国A50指数(富时A50),16529.65,16512.82,16533.25,16451.35,16529.65,-0.1,0.0
XIN9,2020-11-19,富时中国A50指数(富时A50),16358.6,16529.65,16571.48,16317.79,16358.6,1.05,0.0
XIN9,2020-11-18,富时中国A50指数(富时A50),16307.21,16358.6,16428.97,16284.88,16307.21,0.32,0.0
XIN9,2020-11-17,富时中国A50指数(富时A50),16290.82,16307.21,16368.57,16212.5,16290.82,0.1,0.0
XIN9,2020-11-16,富时中国A50指数(富时A50),16116.81,16290.82,16290.82,16104.74,16116.81,1.08,0.0
XIN9,2020-11-13,富时中国A50指数(富时A50),16398.34,16116.81,16398.34,16015.9,16398.34,-1.72,0.0
XIN9,2020-11-12,富时中国A50指数(富时A50),16458.96,16398.34,16503.46,16338.37,16458.96,-0.37,0.0
XIN9,2020-11-11,富时中国A50指数(富时A50),16526.91,16458.96,16591.88,16445.75,16526.91,-0.41,0.0
XIN9,2020-11-10,富时中国A50指数(富时A50),16563.48,16526.91,16656.16,16453.47,16563.48,-0.22,0.0
XIN9,2020-11-09,富时中国A50指数(富时A50),16299.22,16563.48,16612.91,16299.22,16299.22,1.62,0.0
XIN9,2020-11-06,富时中国A50指数(富时A50),16314.09,16299.22,16362.08,16175.08,16314.09,-0.09,0.0
XIN9,2020-11-05,富时中国A50指数(富时A50),16144.49,16314.09,16395.13,16144.49,16144.49,1.05,0.0
XIN9,2020-11-04,富时中国A50指数(富时A50),15962.43,16144.49,16174.48,15959.46,15962.43,1.14,0.0
XIN9,2020-11-03,富时中国A50指数(富时A50),15771.04,15962.43,16031.36,15770.99,15771.04,1.21,0.0
XIN9,2020-11-02,富时中国A50指数(富时A50),15724.42,15771.04,15884.76,15687.27,15724.42,0.3,0.0
XIN9,2020-10-30,富时中国A50指数(富时A50),15936.07,15724.42,15969.23,15678.11,15936.07,-1.33,0.0
XIN9,2020-10-29,富时中国A50指数(富时A50),15829.56,15936.07,16073.23,15674.29,15829.56,0.67,0.0
XIN9,2020-10-28,富时中国A50指数(富时A50),15743.81,15829.56,15900.5,15718.35,15743.81,0.54,0.0
XIN9,2020-10-27,富时中国A50指数(富时A50),15794.61,15743.81,15814.47,15698.61,15794.61,-0.32,0.0
XIN9,2020-10-26,富时中国A50指数(富时A50),15941.14,15794.61,15947.31,15690.09,15941.14,-0.92,0.0
XIN9,2020-10-23,富时中国A50指数(富时A50),16056.34,15941.14,16194.41,15941.14,16056.34,-0.72,0.0
XIN9,2020-10-22,富时中国A50指数(富时A50),16066.94,16056.34,16101.93,15858.29,16066.94,-0.07,0.0
XIN9,2020-10-21,富时中国A50指数(富时A50),15997.85,16066.94,16075.76,15924.89,15997.85,0.43,0.0
XIN9,2020-10-20,富时中国A50指数(富时A50),15911.51,15997.85,16002.17,15877.82,15911.51,0.54,0.0
XIN9,2020-10-19,富时中国A50指数(富时A50),15984.49,15911.51,16256.3,15880.1,15984.49,-0.46,0.0
XIN9,2020-10-16,富时中国A50指数(富时A50),15939.11,15984.49,16086.62,15898.32,15939.11,0.28,0.0
XIN9,2020-10-15,富时中国A50指数(富时A50),15921.36,15939.11,16041.11,15895.32,15921.36,0.11,0.0
XIN9,2020-10-13,富时中国A50指数(富时A50),15940.15,15973.02,16001.33,15857.8,15940.15,0.21,0.0
XIN9,2020-10-12,富时中国A50指数(富时A50),15454.99,15940.15,15942.23,15454.99,15454.99,3.14,0.0
XIN9,2020-10-09,富时中国A50指数(富时A50),15209.27,15454.99,15510.35,15209.27,15209.27,1.62,0.0
XIN9,2020-09-30,富时中国A50指数(富时A50),15189.88,15209.27,15366.01,15134.46,15189.88,0.13,0.0
XIN9,2020-09-28,富时中国A50指数(富时A50),15126.81,15231.64,15308.28,15126.81,15126.81,0.69,0.0
XIN9,2020-09-25,富时中国A50指数(富时A50),15104.05,15126.81,15209.88,15088.07,15104.05,0.15,0.0
XIN9,2020-09-24,富时中国A50指数(富时A50),15361.27,15104.05,15361.27,15085.16,15361.27,-1.67,0.0
XIN9,2020-09-23,富时中国A50指数(富时A50),15356.22,15361.27,15408.83,15269.31,15356.22,0.03,0.0
XIN9,2020-09-22,富时中国A50指数(富时A50),15503.77,15356.22,15572.64,15309.67,15503.77,-0.95,0.0
XIN9,2020-09-21,富时中国A50指数(富时A50),15678.89,15503.77,15722.31,15499.95,15678.89,-1.12,0.0
XIN9,2020-09-18,富时中国A50指数(富时A50),15276.51,15678.89,15678.89,15271.68,15276.51,2.63,0.0
XIN9,2020-09-17,富时中国A50指数(富时A50),15446.87,15276.51,15452.94,15242.64,15446.87,-1.1,0.0
XIN9,2020-09-16,富时中国A50指数(富时A50),15575.7,15446.87,15575.7,15388.94,15575.7,-0.83,0.0
XIN9,2020-09-15,富时中国A50指数(富时A50),15475.88,15575.7,15591.96,15402.56,15475.88,0.65,0.0
XIN9,2020-09-14,富时中国A50指数(富时A50),15354.58,15475.88,15482.07,15354.58,15354.58,0.79,0.0
XIN9,2020-09-11,富时中国A50指数(富时A50),15269.12,15354.58,15378.5,15178.33,15269.12,0.56,0.0
XIN9,2020-09-10,富时中国A50指数(富时A50),15188.48,15269.12,15381.79,15188.48,15188.48,0.53,0.0
XIN9,2020-09-09,富时中国A50指数(富时A50),15420.88,15188.48,15420.88,15099.3,15420.88,-1.51,0.0
XIN9,2020-09-08,富时中国A50指数(富时A50),15310.43,15420.88,15460.7,15259.61,15310.43,0.72,0.0
XIN9,2020-09-07,富时中国A50指数(富时A50),15532.78,15310.43,15629.17,15259.17,15532.78,-1.43,0.0
XIN9,2020-09-04,富时中国A50指数(富时A50),15701.21,15532.78,15701.21,15406.47,15701.21,-1.07,0.0
XIN9,2020-09-03,富时中国A50指数(富时A50),15741.56,15701.21,15871.93,15644.81,15741.56,-0.26,0.0
XIN9,2020-09-02,富时中国A50指数(富时A50),15766.79,15741.56,15851.71,15612.29,15766.79,-0.16,0.0
XIN9,2020-09-01,富时中国A50指数(富时A50),15726.36,15766.79,15766.79,15638.5,15726.36,0.26,0.0
XIN9,2020-08-31,富时中国A50指数(富时A50),15818.02,15726.36,16006.39,15718.82,15818.02,-0.58,0.0
XIN9,2020-08-28,富时中国A50指数(富时A50),15446.33,15818.02,15831.48,15414.77,15446.33,2.41,0.0
XIN9,2020-08-26,富时中国A50指数(富时A50),15550.9,15431.12,15636.28,15381.78,15550.9,-0.77,0.0
XIN9,2020-08-25,富时中国A50指数(富时A50),15458.29,15550.9,15621.62,15458.29,15458.29,0.6,0.0
XIN9,2020-08-24,富时中国A50指数(富时A50),15383.66,15458.29,15553.98,15382.71,15383.66,0.49,0.0
XIN9,2020-08-21,富时中国A50指数(富时A50),15282.66,15383.66,15458.77,15282.66,15282.66,0.66,0.0
XIN9,2020-08-20,富时中国A50指数(富时A50),15477.98,15282.66,15477.98,15229.39,15477.98,-1.26,0.0
XIN9,2020-08-19,富时中国A50指数(富时A50),15695.51,15477.98,15696.09,15470.78,15695.51,-1.39,0.0
XIN9,2020-08-18,富时中国A50指数(富时A50),15741.01,15695.51,15756.87,15622.47,15741.01,-0.29,0.0
XIN9,2020-08-17,富时中国A50指数(富时A50),15399.73,15741.01,15852.49,15399.73,15399.73,2.22,0.0
XIN9,2020-08-14,富时中国A50指数(富时A50),15184.92,15399.73,15418.05,15118.25,15184.92,1.41,0.0
XIN9,2020-08-13,富时中国A50指数(富时A50),15245.61,15184.92,15328.01,15152.31,15245.61,-0.4,0.0
XIN9,2020-08-12,富时中国A50指数(富时A50),15261.96,15245.61,15302.44,15026.98,15261.96,-0.11,0.0
XIN9,2020-08-11,富时中国A50指数(富时A50),15290.13,15261.96,15567.61,15241.92,15290.13,-0.18,0.0
XIN9,2020-08-10,富时中国A50指数(富时A50),15199.34,15290.13,15385.65,15023.53,15199.34,0.6,0.0
XIN9,2020-08-07,富时中国A50指数(富时A50),15333.09,15199.34,15333.09,15004.0,15333.09,-0.87,0.0
XIN9,2020-08-06,富时中国A50指数(富时A50),15374.96,15333.09,15457.06,15146.89,15374.96,-0.27,0.0
XIN9,2020-08-05,富时中国A50指数(富时A50),15494.59,15374.96,15494.59,15243.85,15494.59,-0.77,0.0
XIN9,2020-08-04,富时中国A50指数(富时A50),15377.76,15494.59,15561.41,15336.22,15377.76,0.76,0.0
XIN9,2020-08-03,富时中国A50指数(富时A50),15281.36,15377.76,15439.63,15261.89,15281.36,0.63,0.0
XIN9,2020-07-31,富时中国A50指数(富时A50),15202.64,15281.36,15464.69,15071.85,15202.64,0.52,0.0
XIN9,2020-07-30,富时中国A50指数(富时A50),15310.84,15202.64,15380.74,15202.64,15310.84,-0.71,0.0
XIN9,2020-07-29,富时中国A50指数(富时A50),15065.16,15310.84,15319.19,14985.79,15065.16,1.63,0.0
XIN9,2020-07-28,富时中国A50指数(富时A50),14888.26,15065.16,15148.59,14888.26,14888.26,1.19,0.0
XIN9,2020-07-27,富时中国A50指数(富时A50),14868.79,14888.26,15027.55,14763.5,14868.79,0.13,0.0
XIN9,2020-07-24,富时中国A50指数(富时A50),15464.86,14868.79,15464.86,14764.42,15464.86,-3.85,0.0
